tid,label,lat,lon
3174,41,39.739154,-104.984703
3174,41,39.739154,-104.984703
3174,41,39.739154,-104.984703
3174,41,39.739154,-104.984703
3174,41,39.739154,-104.984703
3174,41,39.739154,-104.984703
3174,41,39.739154,-104.984703
3174,41,39.481654,-106.038352
3174,41,39.481654,-106.038352
3174,41,39.739154,-104.984703
3174,41,39.739154,-104.984703
3177,41,39.739154,-104.984703
3177,41,39.739154,-104.984703
3177,41,39.739154,-104.984703
3177,41,39.739154,-104.984703
3177,41,39.739154,-104.984703
3177,41,39.739154,-104.984703
3177,41,39.739154,-104.984703
3177,41,39.739154,-104.984703
3177,41,39.739154,-104.984703
3177,41,39.739154,-104.984703
3177,41,39.739154,-104.984703
3177,41,39.739154,-104.984703
3178,41,39.739154,-104.984703
3178,41,39.739154,-104.984703
3178,41,39.739154,-104.984703
3178,41,39.739154,-104.984703
3178,41,39.739154,-104.984703
3178,41,39.739154,-104.984703
3178,41,39.739154,-104.984703
3178,41,39.739154,-104.984703
3178,41,39.739154,-104.984703
3178,41,39.739154,-104.984703
3178,41,39.739154,-104.984703
3178,41,39.739154,-104.984703
3178,41,39.739154,-104.984703
3178,41,39.739154,-104.984703
3178,41,39.762325,-104.98227
3178,41,39.75083,-105.000093
3178,41,39.762352,-104.982366
3179,41,39.739154,-104.984703
3179,41,39.739154,-104.984703
3179,41,39.762352,-104.982366
3179,41,39.747791,-104.984278
3179,41,39.762352,-104.982366
3179,41,39.785198,-104.891902
3179,41,39.739154,-104.984703
3179,41,39.739154,-104.984703
3179,41,39.739154,-104.984703
3179,41,39.739154,-104.984703
3179,41,39.739154,-104.984703
3180,41,39.739154,-104.984703
3180,41,39.739154,-104.984703
3180,41,39.762352,-104.982366
3180,41,39.752131,-104.987061
3180,41,39.762352,-104.982366
3180,41,39.746295,-104.979879
3180,41,39.762352,-104.982366
3180,41,39.739154,-104.984703
3180,41,39.762352,-104.982366
3180,41,39.747265,-104.994764
3180,41,39.762352,-104.982366
3180,41,39.78547,-104.895347
3180,41,39.739154,-104.984703
3180,41,39.743582,-104.976643
3180,41,39.762146,-104.98248
3180,41,39.750502,-104.999114
3180,41,39.762352,-104.982366
3182,41,39.739154,-104.984703
3182,41,39.739154,-104.984703
3182,41,39.754264,-104.997359
3182,41,39.740494,-104.976582
3182,41,39.762352,-104.982366
3182,41,39.762352,-104.982366
3182,41,39.764486,-104.979751
3182,41,39.762352,-104.982366
3182,41,39.753861,-104.99541
3182,41,39.762352,-104.982366
3182,41,39.762352,-104.982366
3182,41,39.762352,-104.982366
3182,41,39.747265,-104.994764
3182,41,39.762352,-104.982366
3182,41,39.73968,-104.956599
3183,41,39.762352,-104.982366
3183,41,39.739154,-104.984703
3183,41,39.762352,-104.982366
3183,41,39.762352,-104.982366
3183,41,39.762352,-104.982366
3183,41,39.762352,-104.982366
3183,41,39.878664,-104.682105
3183,41,39.878664,-104.682105
3183,41,33.432323,-112.007237
3183,41,33.414768,-111.90931
3183,41,33.414768,-111.90931
3183,41,33.414768,-111.90931
3183,41,33.414768,-111.90931
3183,41,33.414768,-111.90931
3183,41,33.414768,-111.90931
3183,41,33.422269,-111.82264
3183,41,33.414768,-111.90931
3183,41,33.448377,-112.074037
3183,41,39.878664,-104.682105
3183,41,39.739154,-104.984703
3183,41,39.739154,-104.984703
3183,41,39.739154,-104.984703
3185,41,39.739154,-104.984703
3185,41,39.762352,-104.982366
3185,41,39.762352,-104.982366
3185,41,39.720334,-104.903522
3185,41,39.78547,-104.895347
3185,41,39.78547,-104.895347
3185,41,39.739154,-104.984703
3185,41,39.762352,-104.982366
3185,41,39.75083,-105.000093
3185,41,39.739154,-104.984703
3185,41,39.747265,-104.994764
3185,41,39.762146,-104.98248
3186,41,39.762146,-104.98248
3186,41,39.762352,-104.982366
3186,41,39.747265,-104.994764
3186,41,39.739154,-104.984703
3186,41,39.739154,-104.984703
3186,41,39.739154,-104.984703
3186,41,39.776639,-105.043361
3186,41,39.776639,-105.043361
3186,41,39.776639,-105.043361
3186,41,39.739154,-104.984703
3186,41,39.739154,-104.984703
3186,41,39.762352,-104.982366
3186,41,39.762352,-104.982366
3186,41,39.750502,-104.999114
3186,41,39.762352,-104.982366
3186,41,39.758711,-104.989189
3186,41,39.758711,-104.989189
3192,41,39.739154,-104.984703
3192,41,39.758015,-105.011242
3192,41,39.758015,-105.011242
3192,41,39.758015,-105.011242
3192,41,39.758015,-105.011242
3192,41,39.758015,-105.011242
3192,41,39.762352,-104.982366
3192,41,39.754178,-104.991031
3192,41,39.73968,-104.956599
3192,41,39.720334,-104.903522
3192,41,39.750502,-104.999114
3314,43,39.757421,-105.010453
3314,43,39.757421,-105.010453
3314,43,39.748633,-105.004112
3314,43,39.748521,-105.000087
3314,43,39.757421,-105.010453
3314,43,39.739154,-104.984703
3314,43,39.748633,-105.004112
3314,43,39.748521,-105.000087
3314,43,40.018076,-105.27752
3314,43,39.757421,-105.010453
3314,43,39.757421,-105.010453
3314,43,39.748633,-105.004112
3322,43,39.757421,-105.010453
3322,43,39.748633,-105.004112
3322,43,39.757421,-105.010453
3322,43,39.748633,-105.004112
3322,43,39.748633,-105.004112
3322,43,39.756432,-104.994352
3322,43,39.756432,-104.994352
3322,43,39.757421,-105.010453
3322,43,39.748633,-105.004112
3322,43,39.757421,-105.010453
3322,43,39.757421,-105.010453
3322,43,39.757421,-105.010453
3322,43,39.748633,-105.004112
3324,43,39.750298,-105.000086
3324,43,39.75371,-104.995135
3324,43,39.75371,-104.995135
3324,43,39.757421,-105.010453
3324,43,39.757421,-105.010453
3324,43,39.748633,-105.004112
3324,43,39.748633,-105.004112
3324,43,39.748633,-105.004112
3324,43,39.748633,-105.004112
3324,43,39.757421,-105.010453
3324,43,39.748633,-105.004112
3324,43,39.748633,-105.004112
3324,43,39.757421,-105.010453
3324,43,39.757421,-105.010453
3324,43,39.757421,-105.010453
3324,43,39.757421,-105.010453
3324,43,39.756432,-104.994352
3325,43,39.757421,-105.010453
3325,43,39.748633,-105.004112
3325,43,39.757421,-105.010453
3325,43,39.748633,-105.004112
3325,43,39.748633,-105.004112
3325,43,39.756432,-104.994352
3325,43,39.752531,-104.996751
3325,43,39.757421,-105.010453
3325,43,39.753326,-104.997946
